track_id,name,album,artist,release_date,length,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
6TR0FGw4zhlGbQALN065AI,Breathe,Breathe,CamelPhat,2018-11-16,194232,66,0.00646,0.595,0.877,0.0879,0.398,-7.414,0.0442,125.015,4
5pmpN7RtQBBBqxramwHcPB,Somnia,Somnia,Jay Hardway,2016-09-19,168000,24,0.000419,0.554,0.822,0.74,0.114,-5.922,0.0545,119.988,4
3CmUXmrh17WIaQOQu9OVha,Hypercolour,Hypercolour,CamelPhat,2020-06-26,209081,49,0.0183,0.643,0.789,0.52,0.0901,-7.165,0.0322,122.035,3
6rO7Ljvkmj4ESCIcGEsVdT,Rabbit Hole,Rabbit Hole,CamelPhat,2019-11-08,189498,52,0.00986,0.602,0.866,0.0234,0.203,-6.913,0.034,123.988,4
614hTK5Y7ZuafgNtxT5Gmp,Freak,Freak,CamelPhat,2020-03-26,337972,40,0.016,0.791,0.937,0.694,0.0797,-6.879,0.0479,126.009,4
6lg0Md3xQ7U5EYAcsnysiv,Butterfly Effect,Carte Blanche,DJ Snake,2019-07-25,204800,42,0.00407,0.224,0.644,0.252,0.537,-7.276,0.0386,149.822,4
3SC6AMW3CjBOlx5GLvWNbt,The Prayer (feat. Zafrir),The Prayer (feat. Zafrir),Timmy Trumpet,2020-06-12,165000,54,0.00294,0.5,0.904,0.0928,0.518,-3.142,0.0541,160.046,4
0y3VbJU7mDnaUboUrVj1I4,PSY or DIE,PSY or DIE,Carnage,2016-07-18,187093,51,0.00209,0.484,0.756,0.314,0.3,-4.379,0.0579,139.9,4
2iL4mShglCUTKe4vQJMSqp,FUCK YEAH (feat. Toneshifterz),FUCK YEAH (feat. Toneshifterz),Timmy Trumpet,2020-03-13,191987,44,0.0141,0.638,0.956,8.7e-06,0.761,-3.3,0.136,150.073,4
4nyqcnj3pTl72hFsJCO0S5,The People - Dimatik Remix,The People (Dimatik Remix),KSHMR,2019-11-13,195096,40,0.00114,0.628,0.987,0.677,0.324,0.427,0.184,155.003,4
3MhymzaFcj7bXVJzB0ZJb8,Tricky Tricky,Tricky Tricky,W&W,2019-11-11,162302,59,0.0146,0.632,0.962,0.53,0.297,-3.311,0.302,139.051,4
7jvrBivTkVKjaoH25guz6n,Nah Nah,Nah Nah,Carnage,2019-09-20,169641,36,0.00954,0.683,0.976,0.864,0.136,-2.356,0.112,149.947,4
46eI4JcWjax7ARjZ35CdMB,Rubber Bands,Rubber Bands,Timmy Trumpet,2019-08-02,128050,41,0.000552,0.614,0.817,0.818,0.399,-6.992,0.0723,149.946,4
6FwvvtAuHIvdeupkTpaTRN,Mufasa,Mufasa,Timmy Trumpet,2018-11-26,167142,52,0.00845,0.359,0.976,0.623,0.288,-2.285,0.0932,139.938,4
09pW7wXspkEkd8gjE93prk,Rockstar (feat. DV8),Rockstar (feat. DV8),Timmy Trumpet,2018-10-15,211403,45,0.000497,0.382,0.973,0.0349,0.925,-5.749,0.139,127.528,4
2nUOU68d5TGSGpnCd7gI05,Scarborough Fair - Spotify Version,Scarborough Fair,Timmy Trumpet,2018-06-22,237377,39,0.0069,0.536,0.895,0.388,0.395,-5.904,0.0535,150.05,4
61IktHTlHcUGQxvHrzA8jm,Toro,Toro,Timmy Trumpet,2018-05-25,203580,41,0.00149,0.466,0.954,0.787,0.156,-2.935,0.0804,160.056,4
3QjCmtOcE0GoiExw1XXcjw,The Underground,The Underground,Hardwell,2018-01-22,179200,49,0.000186,0.497,0.944,0.333,0.483,-3.701,0.0451,150.024,4
6FzjJPwf5JzzFOei7h6Qrp,Great Spirit,The Best Of Armin Only,Armin van Buuren,2017-05-13,215773,56,0.00609,0.591,0.911,0.0123,0.223,-7.975,0.0661,103.517,3
5KC7ginqShi7mhDQLttQh0,Get in Trouble (So What),Get in Trouble (So What),Dimitri Vegas & Like Mike,2020-06-05,161739,64,0.000206,0.558,0.99,0.376,0.0797,-3.877,0.128,138.074,4
69pnjAws2uzNZJEK64p9JI,Moyoni,Moyoni,Vini Vici,2019-11-08,217391,45,0.0132,0.614,0.989,0.0176,0.112,-4.724,0.194,103.485,3
3FfWLi2e80rgn2Q02OhcbR,Galaxy,Galaxy,Paul van Dyk,2019-09-16,236521,39,0.00805,0.618,0.937,0.213,0.738,-5.682,0.0559,138.023,4
5Uj0VnayJKOuP9GmmDPNOx,Untz Untz,Untz Untz,Dimitri Vegas & Like Mike,2019-05-17,198583,55,0.00596,0.678,0.967,0.73,0.0694,-5.296,0.089,138.019,3
7IVGtjdoOS95iArvhfCMif,Karma,Karma,Vini Vici,2019-04-05,223192,38,0.00274,0.337,0.995,0.518,0.208,-4.075,0.0843,103.496,3
7cVaJvsIIcgzSdH204p2CX,The House Of House,The House Of House,Dimitri Vegas & Like Mike,2018-03-30,267040,49,0.144,0.565,0.892,0.801,0.0385,-5.221,0.0672,139.957,4
6UWZP82Q9I7lUtQaPBWJL7,Chakra,Chakra,W&W,2017-09-18,203000,48,0.00446,0.474,0.94,0.00172,0.417,-4.558,0.261,103.483,3
2WfjOtTI19qGwpjknDQ54N,Colors - Original mix,Colors,Avalon,2016-11-14,487391,36,0.00262,0.607,0.979,0.626,0.284,-6.828,0.056,137.996,4
0B5i5ZFDnUIn1BF806uk7e,Namaste - Static Movement & Off Limits Remix,Namaste,Vini Vici,2016-07-26,481739,20,0.00269,0.634,0.804,0.857,0.224,-6.149,0.0448,138.001,4
19wgIwKRVTuKbKJB0lnCG5,The King,The King,Timmy Trumpet,2020-07-03,153200,55,0.0961,0.797,0.656,0.49,0.0461,-5.74,0.0948,149.998,4
4ed4uYS14kvMiwBeiq2xRe,Tribal,Tribal,22Bullets,2020-03-13,149552,21,0.0273,0.647,0.89,0.844,0.112,-6.111,0.0783,133.999,4
1qRqb6mWhR79LCWruyW3eu,Hava,Neon Future IV,Steve Aoki,2020-04-03,259587,40,0.00999,0.609,0.946,0.0545,0.195,-5.104,0.291,149.967,4
2Byxr0ooaeLayBBaVLup67,Punjabi,Punjabi,Timmy Trumpet,2017-09-25,210211,59,0.000291,0.358,0.923,0.196,0.074,-3.722,0.143,149.938,3
3DByxA4MRvkBR8DPEFnrgr,Kalinka - Dimitri Vegas & Like Mike Edit,Kalinka (Dimitri Vegas & Like Mike Edit),Timmy Trumpet,2020-05-22,160668,52,0.0065,0.514,0.936,0.0297,0.0728,-3.517,0.23,127.914,4
2fSuULcE8VMeOHxBsXIy0d,War of the Gods,War of the Gods,Dimatik,2019-05-04,178285,44,0.00162,0.628,0.989,0.00632,0.228,-2.995,0.388,139.923,4
016keV9aVjyKfwrF1ntPFF,Outer Space,Outer Space,MR.BLACK,2019-03-06,180000,30,0.00031,0.382,0.937,0.27,0.162,-2.776,0.0764,138.055,4
6NtUUoGuIZCQSDpX3NMGNZ,Maya,Maya,MR.BLACK,2020-03-18,186304,22,0.0323,0.594,0.806,0.0303,0.171,-3.022,0.0454,138.048,4
05kVyNUR9uibHta4jcGTTv,Innerbloom,Bloom,RÜFÜS DU SOL,2016-01-22,578040,77,0.126,0.729,0.72,0.347,0.178,-6.692,0.037,122.011,4
01RVEFIhBmrj4Bgm9Dbtns,Chill Vibes,Chill Vibes,Avom,2020-01-31,200571,0,0.172,0.856,0.522,0.0771,0.103,-14.721,0.0592,139.997,4
2YEtuY7LILYtTkXTmd1y5R,Need Your Body,Need Your Body,Avom,2020-06-05,212571,0,0.032,0.635,0.573,0.131,0.322,-11.473,0.0434,140.064,4
0jEc0BmrgMIJLsG2VqAr29,Jinawi,Stories Behind The Music,Avom,2018-12-08,249888,0,0.00067,0.439,0.696,0.0162,0.398,-7.476,0.179,178.814,5
0qEpm9MVJgrG1pSnKcIPIt,Tanga,Stories Behind The Music,Avom,2018-12-08,222861,0,0.196,0.718,0.8,0.39,0.0522,-5.663,0.0346,139.986,4
5zd7fzIAM1f8eNALwsg21q,Ijk,Stories Behind The Music,Avom,2018-12-08,176000,0,0.0423,0.817,0.749,0.171,0.103,-8.41,0.0519,105.001,4
27YD36FUikKxbp3bKSiKGZ,First Time (feat. Dylan Matthew),First Time (feat. Dylan Matthew),Seven Lions,2018-10-12,297782,61,0.251,0.422,0.677,3.55e-06,0.16,-5.76,0.0365,150.131,4
3RaXvdP3mefcmxvBGm0rzI,Follow You Home,Follow You Home,Far Out,2023-06-16,262173,42,0.0337,0.469,0.633,6.49e-06,0.13,-7.281,0.0353,91.961,4
1gnYZJ13MLIRFexETWGDEo,From Ashes To Love,From Ashes To Love,Jason Ross,2023-02-10,265600,43,0.0613,0.392,0.753,0.000399,0.0864,-4.831,0.0484,150.028,4
47kEJq44ZBrRBD4gvdCu0v,Where You Are - GRiZ Remix,Where You Are (GRiZ Remix),John Summit,2023-06-02,240000,66,0.0357,0.333,0.79,3.08e-06,0.704,-4.334,0.0492,139.437,4
7K3RgukdPFTSOsOaqeqVRB,Stop Thinking (feat. Lights),Beyond The Veil,Seven Lions,2022-10-21,292633,53,0.309,0.387,0.595,1.49e-06,0.0618,-5.831,0.0397,170.079,4
21vhzb5v7QJXXyBAPAWJNB,You Were Right,You Were Right,ILLENIUM,2023-04-27,235200,44,0.0412,0.501,0.76,0.0,0.12,-5.582,0.053,149.658,4
2VaOJEHR9U3Q6SlG8TZN5j,Meant To Be Lonely,Meant To Be Lonely,Ray Volpe,2023-03-17,214285,51,0.0498,0.473,0.725,0.0,0.172,-3.669,0.0428,140.146,4
6AoG52kxfptY0QBQnjuQOe,Hollow,Hollow,Dabin,2023-01-20,240000,62,0.000368,0.451,0.915,2.12e-06,0.383,-3.325,0.0727,145.069,4
7hCZVX8ogwzgszIKtkD6Bv,One More Day (with Chandler Leighton),One More Day (with Chandler Leighton),Jason Ross,2021-03-26,272000,47,0.122,0.444,0.719,5.3e-06,0.115,-3.513,0.0666,149.941,4
1Ooi1dUoSxJyXZ2v1a3cjj,Survivors,Survivors,OBLVYN,2023-06-02,213046,32,0.0449,0.61,0.433,0.0,0.11,-9.368,0.072,127.993,4
6LR3DEPjNAIQfpmrT7ishi,Homesick (feat. SOUNDR),Lost,MitiS,2021-04-09,328275,42,0.246,0.374,0.659,0.00104,0.0991,-5.427,0.0438,173.892,4
2U0pVx4m1Kdm1Gsjjm6iq8,Strangers,Worlds Apart,Seven Lions,2014-04-29,204120,50,0.0142,0.579,0.697,1.6e-06,0.157,-7.429,0.0394,129.967,4
1suqXPrYygZ7BYiSfaVZE4,Blame Myself,Fallen Embers,ILLENIUM,2021-07-16,230571,59,0.0523,0.392,0.737,0.000141,0.244,-3.882,0.0857,139.956,4
6AkEP2vEcpTRn2ilHVPNsa,Every Time (feat. So Below),Every Time (feat. So Below),Seven Lions,2022-07-29,342008,53,0.00047,0.352,0.871,0.000764,0.238,-3.696,0.0768,146.014,4
5sGm4JoUGhd40NYlXMfnPw,Talk To You,Talk To You,Blanke,2023-04-06,246260,47,0.0309,0.541,0.783,0.0,0.141,-3.912,0.0645,115.012,4
5GmhrrcziQz36B3R4AyJYE,Freesol,Where I Won't Be Found,Seven Lions,2017-06-05,210884,52,0.0987,0.443,0.727,9.35e-06,0.118,-5.171,0.0984,74.827,4
3AsCaUpOdqmQYtNsEonbvx,Last Forever,Last Forever,William Black,2023-06-09,202714,49,0.227,0.581,0.752,0.0,0.265,-4.629,0.0524,140.031,4
1dlJQt9NLH5iFCIeiVz5lX,Gold (Stupid Love),Apex,Excision,2018-08-14,295890,40,0.0014,0.363,0.735,0.000119,0.13,-3.857,0.0428,145.556,4
1MLSe5mPMi5Vn6PDwzmUJy,Pathfinder,Pathfinder EP,STAR SEED,2023-05-26,240000,30,0.135,0.601,0.813,1.67e-05,0.104,-3.351,0.134,149.776,4
1FRFgyPNuqfXIRYlCJ1kwR,Days to Come (feat. Fiora),Days To Come EP,Seven Lions,2012,284262,46,0.117,0.467,0.723,3.49e-06,0.186,-7.101,0.0536,139.995,4
1sAyfWbmgrT7HganHgLSYQ,Picture,Picture,SLANDER,2022-12-30,207272,58,0.203,0.36,0.574,0.0117,0.105,-6.557,0.0434,132.097,4
4dt4MyGRdBmpAukq0r5GuX,Art Of Letting Go (feat. James Gillespie),Discovery,NURKO,2023-06-02,202788,51,0.363,0.531,0.707,0.0,0.283,-4.752,0.0961,139.78,4
1U4EJlYgHHuEzZPgiuUvEH,Back Now,Back Now,Last Heroes,2023-06-02,222000,42,0.0208,0.632,0.607,0.0,0.0678,-5.649,0.0442,120.009,4
3HKiR4t12GW18bnPUVhx5l,Island (feat. Nevve),Island (feat. Nevve),Seven Lions,2019-01-04,278400,57,0.0456,0.427,0.836,0.00238,0.369,-3.323,0.0466,150.128,4
02oT3HvcsXD64VwOBtH8yM,Hearts on Fire,Hearts on Fire,ILLENIUM,2020-12-25,236317,54,0.0088,0.365,0.765,2.06e-06,0.0959,-4.449,0.0416,179.955,3
6HfZTdkheqDGQQwQGRV8et,Love Is Gone,Thrive,SLANDER,2022-09-22,254136,58,0.0644,0.426,0.586,0.000542,0.0992,-6.279,0.0358,152.205,4
075frt5ViwzxiNyfyzivMW,Empty Oceans (feat. Matluck),The Way Back Up,Trivecta,2022-05-13,258461,40,0.00872,0.364,0.734,1.46e-05,0.0789,-5.795,0.0397,130.058,4
0aDYbKm7Cwe3rkjihsj7S6,Constellation,Constellation,Far Out,2020-03-13,172804,54,0.172,0.342,0.842,1.44e-06,0.339,-4.159,0.0855,149.922,4
61hscfv9OVgxG7KXjkpoTB,Vertigo,The Noodle Effect,Spag Heddy,2023-06-16,227458,35,0.302,0.511,0.799,0.000103,0.0793,-1.936,0.068,149.544,4
6BDLcvvtyJD2vnXRDi1IjQ,Rush Over Me,Rush Over Me,Various Artists,2016-10-10,259555,60,0.0701,0.441,0.753,0.0,0.027,-4.074,0.044,135.015,4
6eULCR6SKmHl9TwhVdF80c,Seasons,Submersed,Sully,2023-06-13,251473,23,0.0244,0.55,0.866,0.00424,0.0906,-5.347,0.0598,179.971,4
7GnOfVf6VQVHAUfNdHpKcn,Alive (feat. Opposite the Other),Beyond The Veil (Deluxe),Seven Lions,2023-02-17,205037,42,0.091,0.31,0.665,0.0,0.268,-5.256,0.0347,147.924,4
2g9vY91OCirbr91b0fEBfa,Disappearing Now,Disappearing Now,NURKO,2021-11-12,291428,47,0.252,0.295,0.713,1.48e-06,0.158,-4.517,0.0559,153.758,4
1SFA5zEVOsLhEg7ynbvQFT,Luv Me A Little,Luv Me A Little,ILLENIUM,2023-01-20,224615,64,0.168,0.478,0.769,0.0,0.156,-5.092,0.0448,155.998,4
3a4TQLZxDovXEdZGN8McsR,Every Time (feat. So Below),Beyond The Veil,Seven Lions,2022-10-21,342008,47,0.000473,0.35,0.869,0.00079,0.222,-3.695,0.0773,146.009,4
4Y3hmcRgFw88qJnXGzCwkq,Start It Over (feat. KC),Start It Over (feat. KC),Last Heroes,2022-04-29,195600,46,0.00575,0.504,0.838,0.0,0.0708,-5.128,0.139,100.01,4
06lTnA61hL6EWnhVx6B0SL,Drown - Blanke Remix,Drown/Holding On (Remixes),Dabin,2021-07-23,271058,36,0.00598,0.42,0.891,0.0,0.367,-2.588,0.128,169.996,4
4r9qyANhnnv7q2ENG2ggre,Sail Away (feat. Jay Mason),Sail Away (feat. Jay Mason),Trivecta,2022-02-18,252200,42,0.0179,0.308,0.727,0.0,0.417,-4.815,0.0475,150.059,4
3Y1LjVuLvMjpgK0Np6osZ9,Fatal Love,Crownless EP,Gem & Tauri,2023-05-04,224531,31,0.00464,0.714,0.762,0.00516,0.18,-8.012,0.042,123.962,4
31DvtPtr9azpLID1Kc8cEO,Slow Motion (feat. Rikki),Slow Motion (feat. Rikki),Far Out,2022-09-23,236000,37,0.0268,0.401,0.555,3.57e-05,0.115,-7.731,0.0519,89.468,4
4TIkSdsNSfqpuq6ZYvCjAz,All You Need To Know (feat. Calle Lehmann),Gravity,Gryffin,2019-10-24,238337,61,0.00699,0.53,0.729,0.0,0.103,-6.019,0.0376,139.929,4
4n38mzJeXeCPQpXS9hMsGG,Breathe Again,Breathe Again,Man Cub,2018-11-02,211300,50,0.0508,0.489,0.825,0.0883,0.221,-4.179,0.0411,150.027,4
6IhHyxeOqS6LKgP2Lawj55,Call On Me (feat. Vancouver Sleep Clinic),Call On Me (feat. Vancouver Sleep Clinic),Seven Lions,2022-09-02,293122,46,0.0794,0.323,0.695,0.0,0.122,-5.507,0.0447,145.738,4
0pFG7CCENzDUWQB3l5ZFxl,Remember (Last Heroes Remix),Between Broken (Remixes),Dabin,2022-07-22,208000,28,0.064,0.535,0.704,1.26e-05,0.0549,-6.304,0.0621,150.11,4
7dUeGRu9gaXSjkjKO4I8F3,Take You Home (feat. Dia Frampton),Take You Home (feat. Dia Frampton),Jason Ross,2022-06-17,218322,43,0.595,0.505,0.73,8.03e-06,0.104,-4.907,0.0539,155.004,4
5ZQMiwA8y8BEslhMmtLxLv,Ocean (feat. Jonathan Mendelsohn),Ocean,Seven Lions,2018-03-30,225675,50,0.0685,0.499,0.791,1.89e-05,0.138,-3.735,0.0539,99.943,4
0XdmzOmGiPoNEfNK4BslVo,Lights Out,Lights Out,Blanke,2022-02-11,233925,36,0.117,0.553,0.756,0.0,0.362,-2.567,0.0486,130.044,4
2yg53XBaQDtIk6hYT2VFSD,Broken,Broken,William Black,2021-09-17,228705,54,0.0265,0.49,0.828,0.0,0.149,-4.374,0.0379,170.049,4
1Tye6LTBg8tGv67jygbg6n,It's All You,Together EP,MitiS,2022-10-07,196000,37,0.535,0.442,0.6,0.0,0.127,-5.845,0.0306,150.184,4
6KjTXwntv8paBCL3El9TnV,Sahara Love - Seven Lions Remix,Sahara Love,Above & Beyond,2019-03-08,322892,40,0.0416,0.224,0.66,4.17e-05,0.079,-5.631,0.0397,143.016,4
2ktaGvlb0uE3tUQXy2oXoo,Scared,Scared,SABAI,2021-08-20,170000,59,0.00604,0.712,0.798,5.32e-06,0.111,-4.635,0.0392,125.942,4
6KddlPfPQ0L8MyffEpo63p,Water (feat. ZOHARA),Water (feat. ZOHARA),KREAM,2020-10-23,192838,58,0.0129,0.567,0.738,7.27e-05,0.207,-6.03,0.154,121.936,4
5k1uIPpsHmnbWFr4nbpdYb,Up All Night (feat. Afrojack),Up All Night (feat. Afrojack),VINAI,2020-10-09,160906,61,0.0426,0.637,0.868,2.12e-05,0.288,-4.921,0.0555,100.048,4
5H1tp2k7Ck2KPBE8t4zOO1,Still Love You,Still Love You,Dallerium,2019-11-08,178793,51,0.0187,0.721,0.854,0.369,0.252,-6.74,0.0392,124.019,4
7opTGnWVJcm1e5mWWOldpg,F2020,F2020,Avenue Beat,2020-08-14,181851,47,0.587,0.702,0.597,3.62e-06,0.112,-7.067,0.207,85.016,4
3mof6Z6vz6gonsuIEQXank,Limelight (NGHTMRE Remix),Limelight (NGHTMRE Remix),Just A Gent,2015-10-12,254896,56,0.0579,0.574,0.576,0.00147,0.208,-8.267,0.0446,145.094,4
4BrYTZfpZzeNAGbJ7kh2Z0,State of Wonder,State of Wonder,inverness,2021-01-15,196748,45,0.323,0.667,0.671,0.0,0.182,-5.656,0.0612,81.504,4
2Ttxl0QIwfjFpJ9o8itFCT,Let You Go,Let You Go,yetep,2021-01-06,203520,32,0.229,0.547,0.579,0.0,0.118,-5.835,0.0306,125.055,4
2kSkbeYzbvNU4QnWSKBOah,Used To - BEAUZ Remix,Remixes,Sandro Cavazza,2017-03-03,174193,43,0.145,0.492,0.797,0.0,0.14,-3.92,0.0917,123.734,4
2eZa3hJ7ClZ2c9EUq4Ikwz,SexyBack,SexyBack,DMNDS,2020-07-10,152058,53,0.0566,0.766,0.872,0.0829,0.0894,-3.853,0.0602,125.01,4
20WcuVfTh0QFkIsJUncdON,Tokyo Drift,Tokyo Drift,KVSH,2017-03-13,222857,3,0.053,0.844,0.767,1.53e-05,0.166,-4.851,0.0461,125.989,4
3dTmgecC7MCMbteWjf8Ls7,Can't Get Over You,Can't Get Over You,KVSH,2019-07-12,142439,59,0.013,0.715,0.795,2.27e-05,0.0917,-4.619,0.0354,123.001,4
7GiozRoMk95aFl1WbrDdjX,Nobody,Nobody,NOTD,2020-10-30,143952,59,0.0166,0.818,0.773,7.64e-06,0.377,-5.714,0.0579,122.016,4
4j1fFJvUcQxMrLEMBHV9NQ,So Sick (feat. blackbear) [Martin Jensen Remix],So Sick (feat. blackbear) [Martin Jensen Remix],Kiiara,2020-11-13,165491,43,0.121,0.803,0.491,9.69e-06,0.0689,-7.196,0.0821,121.984,4
2u4wau7fhAHSCMedjS3VDY,Like Gold,Like Gold (feat. Stephen Puth),Loud Luxury,2020-10-30,176388,56,0.0699,0.759,0.845,8.65e-05,0.215,-6.794,0.0421,124.0,4
68UW3plyDDNg1dkNIZRezJ,Tinted Eyes (feat. blackbear & 24kGoldn),Tinted Eyes (feat. blackbear & 24kGoldn),DVBBS,2020-06-05,175081,60,0.00598,0.743,0.801,2.46e-05,0.178,-4.097,0.0343,121.965,4
3bNIlJBpwgwFNnFuSjH6Uh,Hey Baby (feat. Gia Koka),Hey Baby (feat. Gia Koka),Imanbek,2020-08-28,177545,50,0.189,0.754,0.877,0.0,0.265,-4.544,0.176,122.001,4
0LV2sJDzws0khtyPJ6VD0l,Stay,Stay,TYNAN,2021-01-11,233600,33,0.0183,0.482,0.962,0.847,0.632,-2.362,0.0698,150.14,4
2OvghkMxxhszSnCszI0RvU,Believer,Believer,Fairlane,2021-01-15,199111,46,0.0543,0.69,0.875,1.2e-05,0.0894,-3.669,0.0791,135.018,4
6YB2Ivnj0SlAeJYZ3UsSb7,I Feel U,I Feel U,Yuppycult,2017-10-06,218655,22,0.365,0.805,0.392,0.0,0.197,-7.272,0.0984,99.951,4
6mb6lVLNrcUgLnEN8QnDJd,How Far I'll Go,Moana (Original Motion Picture Soundtrack/Deluxe Edition),Various Artists,2016-11-18,163386,76,0.649,0.571,0.307,0.0,0.178,-10.958,0.0499,83.72,4
3FAc7PMg2FkApOus7yWXag,Falcon,Falcon,MR.BLACK,2020-07-08,155142,31,0.00052,0.583,0.903,0.175,0.567,-3.44,0.0656,140.022,4
1W3TC8MjoPvrVbNfUxMPJQ,Let Me Go (with MKLA),Let Me Go (with MKLA),Alok,2020-08-21,149250,43,0.0076,0.743,0.908,1.55e-05,0.145,-3.46,0.0482,123.991,4
0ViTbTkg5TMufutT2sjdEo,Thinking About You,Thinking About You,Hoang,2021-01-22,219039,37,0.0234,0.458,0.579,4.08e-05,0.1,-5.921,0.0307,95.137,4
27OeeYzk6klgBh83TSvGMA,WITHOUT YOU,F*CK LOVE (SAVAGE),The Kid LAROI,2020-11-06,161384,79,0.213,0.662,0.413,0.0,0.134,-7.357,0.0299,93.005,4
7lPN2DXiMsVn7XUKtOW1CS,drivers license,drivers license,Olivia Rodrigo,2021-01-08,242013,88,0.721,0.585,0.436,1.31e-05,0.105,-8.761,0.0601,143.874,4
4Js1cgSrcGiTNCEwUOFhvv,H E X,Certain Kind of Magic,Rezz,2018-08-03,207768,46,0.00863,0.522,0.924,0.542,0.0372,-4.835,0.0459,180.098,4
4bmvfx88H75CcEE0mKXD3q,Life & Death,Certain Kind of Magic,Rezz,2018-08-03,189142,45,0.0407,0.753,0.527,0.0149,0.102,-5.411,0.219,104.997,4
0UU98KhDayXXXaP7y9ud7M,Magic,Magic,Highlnd,2020-11-27,218571,31,0.143,0.385,0.651,0.00498,0.0607,-8.361,0.15,84.223,4
6kjSIZlRDnYVmu3xkSKhMz,No Rest,No Rest,Vicetone,2021-01-22,209298,38,0.295,0.626,0.76,0.0,0.0575,-3.352,0.0327,122.984,4
00dgIIOGchYpOS7BaYcFu9,lights,lights,elijah woods,2021-01-15,174817,48,0.122,0.544,0.47,0.0,0.0604,-8.013,0.307,96.068,4
07ImPoPqKNwqucuPEZooBj,"Anywhere (feat. shYbeast, PLYA)","Anywhere (feat. shYbeast, PLYA)",SLANDER,2021-02-05,287600,51,0.00672,0.383,0.843,0.0,0.176,-6.438,0.0656,149.978,4
7pxRBbUWBcVoTWi3MiFl6V,Last Summer,Last Summer,Tokyo Machine,2021-02-05,172551,54,0.261,0.641,0.915,0.0,0.219,-3.543,0.0328,144.953,4
68atSZYNfc9ar2xugNxZlO,Phenomenon,Faceless,Unknown Brain,2020-11-27,176100,57,0.0118,0.696,0.88,0.000724,0.321,-5.133,0.0989,99.981,4
63bWXWGcWnRQvdS8bJWdkB,Love Again (feat. Alida),Love Again (feat. Alida),Alok,2021-02-05,147401,68,0.0534,0.636,0.822,1.99e-05,0.121,-4.321,0.0507,127.225,4
6b3b7lILUJqXcp6w9wNQSm,Cheap Thrills (feat. Sean Paul),Cheap Thrills (feat. Sean Paul),Sia,2016-02-11,224813,70,0.0561,0.592,0.8,2.01e-06,0.0775,-4.931,0.215,89.972,4
2gKj79uMdS77EodTr2jygu,Butterflies - Acoustic,Butterflies (Acoustic),William Black,2021-02-12,203586,25,0.922,0.417,0.0815,0.0,0.113,-18.118,0.0404,104.266,3
31Q5hg78Llj8UflxQRP3TJ,Brand New (feat. Louise CS),Brand New,Blinded Hearts,2018-01-26,163764,26,0.0552,0.613,0.686,0.00101,0.0839,-6.796,0.0569,169.939,4
3shPY41rwM7O9BGhxNWgE4,All You Need To Know (feat. Calle Lehmann) - Acoustic,All You Need To Know (feat. Calle Lehmann) [Acoustic],Gryffin,2019-10-16,226723,44,0.359,0.627,0.562,1.22e-06,0.108,-6.199,0.0265,125.931,4
50v0Mz0cnt4FY0LFPi5SGV,Bang Bang,Bang Bang,Fedde Le Grand,2021-01-22,143533,47,0.0288,0.764,0.652,0.0229,0.0937,-5.67,0.0549,102.985,4
0d2F9wcykuZ1QzDMcI0Mf0,Miles To Go,Miles To Go,Kaskade,2021-03-05,198203,52,0.0363,0.775,0.735,0.131,0.103,-5.585,0.0369,125.025,4
035BStxZld3ozI0gvUIPFL,I Need Ya,I Need Ya,SABAI,2021-03-09,218765,42,0.13,0.615,0.623,0.0,0.0527,-7.067,0.0749,120.119,4
46lyJh9GYmWsHez3EsvmAx,Rise Up (feat. Vamero),Rise Up (feat. Vamero),VINAI,2020-05-01,182000,72,0.011,0.648,0.927,0.0,0.162,-3.633,0.049,126.037,4
6h5PAsRni4IRlxWr6uDPTP,More Than You Know,More Than You Know,Axwell /\ Ingrosso,2017-07-28,203000,83,0.0275,0.646,0.741,0.0,0.312,-4.973,0.034,123.077,4
6LenHYjcBE6qgdMWzaRv6e,Hurt (feat. Zack Gray),Hurt (feat. Zack Gray),MitiS,2021-03-12,250000,32,0.135,0.494,0.713,2.82e-05,0.124,-5.023,0.0345,149.976,4
2seLlSLvPF5fhv5WSZ2r0p,Let You Know,Let You Know,Madison Mars,2020-05-15,177547,26,0.0888,0.628,0.886,0.0,0.0916,-2.436,0.212,125.969,4
49PgWU6oGZPHbBv3Q2kwMZ,One Sided (feat. Mark Klaver),One Sided (feat. Mark Klaver),ARMNHMR,2021-03-19,233357,35,0.162,0.494,0.755,0.0,0.107,-4.236,0.0329,140.019,4
0bGH7ezs7WdDwpqnsvGf1z,Purple Hat,Purple Hat,Sofi Tukker,2019-09-06,178369,71,0.331,0.777,0.744,0.0073,0.088,-7.42,0.204,94.019,4
3RLshk3cDQOqWhSIRCVaXL,la di die (feat. jxdn),la di die (feat. jxdn),Nessa Barrett,2021-02-19,195191,69,0.0036,0.484,0.643,0.0,0.243,-4.72,0.0416,163.97,4
4q32qWPFLaYXOuhRlMtIvD,YUCK!,YUCK!,Sloane,2023-06-02,193931,27,0.144,0.868,0.459,1.43e-05,0.0833,-5.763,0.0772,124.989,4
3Fv8vBK75IhXgIyFWeoSkP,Warrior,GODLY,GLAIR,2023-05-01,100334,7,0.00781,0.83,0.634,0.000687,0.0643,-6.031,0.19,157.026,4
